,ImageLink,ImageScore,AnimeName
822,https://cdn.myanimelist.net/images/anime/1806/126216l.jpg,8.51,Chainsaw Man
823,https://cdn.myanimelist.net/images/anime/1803/132254l.jpg,8.51,Chainsaw Man
824,https://cdn.myanimelist.net/images/anime/1570/104667l.jpg,8.51,Ousama Ranking
825,https://cdn.myanimelist.net/images/anime/1340/110088l.jpg,8.51,Ousama Ranking
826,https://cdn.myanimelist.net/images/anime/1533/117141l.jpg,8.51,Ousama Ranking
827,https://cdn.myanimelist.net/images/anime/1347/117616l.jpg,8.51,Ousama Ranking
828,https://cdn.myanimelist.net/images/anime/1276/120398l.jpg,8.51,Ousama Ranking
829,https://cdn.myanimelist.net/images/anime/1593/121471l.jpg,8.51,Ousama Ranking
830,https://cdn.myanimelist.net/images/anime/5/2026l.jpg,8.51,Samurai Champloo
831,https://cdn.myanimelist.net/images/anime/9/23853l.jpg,8.51,Samurai Champloo
832,https://cdn.myanimelist.net/images/anime/2/24096l.jpg,8.51,Samurai Champloo
833,https://cdn.myanimelist.net/images/anime/4/28916l.jpg,8.51,Samurai Champloo
834,https://cdn.myanimelist.net/images/anime/11/70557l.jpg,8.51,Samurai Champloo
835,https://cdn.myanimelist.net/images/anime/11/77364l.jpg,8.51,Samurai Champloo
836,https://cdn.myanimelist.net/images/anime/8/77365l.jpg,8.51,Samurai Champloo
837,https://cdn.myanimelist.net/images/anime/1777/121598l.jpg,8.51,Samurai Champloo
838,https://cdn.myanimelist.net/images/anime/1375/121599l.jpg,8.51,Samurai Champloo
839,https://cdn.myanimelist.net/images/anime/1370/135212l.jpg,8.51,Samurai Champloo
840,https://cdn.myanimelist.net/images/anime/7/72533l.jpg,8.50,One Punch Man
841,https://cdn.myanimelist.net/images/anime/12/76049l.jpg,8.50,One Punch Man
842,https://cdn.myanimelist.net/images/anime/1536/91495l.jpg,8.50,One Punch Man
843,https://cdn.myanimelist.net/images/anime/1792/119487l.jpg,8.50,Shiguang Dailiren II
844,https://cdn.myanimelist.net/images/anime/1168/129975l.jpg,8.50,Shiguang Dailiren II
845,https://cdn.myanimelist.net/images/anime/1553/136489l.jpg,8.50,Shiguang Dailiren II
846,https://cdn.myanimelist.net/images/anime/1897/137108l.jpg,8.50,Shiguang Dailiren II
847,https://cdn.myanimelist.net/images/anime/1224/138676l.jpg,8.50,Shiguang Dailiren II
848,https://cdn.myanimelist.net/images/anime/1711/139063l.jpg,8.50,Shiguang Dailiren II
849,https://cdn.myanimelist.net/images/anime/1733/93120l.jpg,8.50,Yakusoku no Neverland
850,https://cdn.myanimelist.net/images/anime/1111/93561l.jpg,8.50,Yakusoku no Neverland
851,https://cdn.myanimelist.net/images/anime/1453/96823l.jpg,8.50,Yakusoku no Neverland
852,https://cdn.myanimelist.net/images/anime/1903/96943l.jpg,8.50,Yakusoku no Neverland
853,https://cdn.myanimelist.net/images/anime/1830/118780l.jpg,8.50,Yakusoku no Neverland
854,https://cdn.myanimelist.net/images/anime/4/77157l.jpg,8.50,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai
855,https://cdn.myanimelist.net/images/anime/3/79156l.jpg,8.50,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai
856,https://cdn.myanimelist.net/images/anime/2/82464l.jpg,8.50,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai
857,https://cdn.myanimelist.net/images/anime/1829/92753l.jpg,8.49,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly
858,https://cdn.myanimelist.net/images/anime/1599/93798l.jpg,8.49,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly
859,https://cdn.myanimelist.net/images/anime/1946/94988l.jpg,8.49,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly
860,https://cdn.myanimelist.net/images/anime/1946/97565l.jpg,8.49,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly
861,https://cdn.myanimelist.net/images/anime/1974/98158l.jpg,8.49,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly
862,https://cdn.myanimelist.net/images/anime/1065/117105l.jpg,8.49,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly
863,https://cdn.myanimelist.net/images/anime/11/77308l.jpg,8.49,Mob Psycho 100
864,https://cdn.myanimelist.net/images/anime/5/79183l.jpg,8.49,Mob Psycho 100
865,https://cdn.myanimelist.net/images/anime/8/80356l.jpg,8.49,Mob Psycho 100
866,https://cdn.myanimelist.net/images/anime/13/82135l.jpg,8.49,Mob Psycho 100
867,https://cdn.myanimelist.net/images/anime/1247/111453l.jpg,8.49,Summertime Render
868,https://cdn.myanimelist.net/images/anime/1900/116692l.jpg,8.49,Summertime Render
869,https://cdn.myanimelist.net/images/anime/1255/116699l.jpg,8.49,Summertime Render
870,https://cdn.myanimelist.net/images/anime/1440/120138l.jpg,8.49,Summertime Render
871,https://cdn.myanimelist.net/images/anime/1120/120796l.jpg,8.49,Summertime Render
872,https://cdn.myanimelist.net/images/anime/1770/125103l.jpg,8.49,Summertime Render
873,https://cdn.myanimelist.net/images/anime/1269/126674l.jpg,8.49,Summertime Render
874,https://cdn.myanimelist.net/images/anime/7/34973l.jpg,8.49,Uchuu Kyoudai
875,https://cdn.myanimelist.net/images/anime/8/55625l.jpg,8.49,Uchuu Kyoudai
876,https://cdn.myanimelist.net/images/anime/1290/135694l.jpg,8.49,Uchuu Kyoudai
877,https://cdn.myanimelist.net/images/anime/10/77349l.jpg,8.48,Ansatsu Kyoushitsu 2nd Season
878,https://cdn.myanimelist.net/images/anime/8/77966l.jpg,8.48,Ansatsu Kyoushitsu 2nd Season
879,https://cdn.myanimelist.net/images/anime/3/79883l.jpg,8.48,Ansatsu Kyoushitsu 2nd Season
880,https://cdn.myanimelist.net/images/anime/12/80052l.jpg,8.48,Ansatsu Kyoushitsu 2nd Season
881,https://cdn.myanimelist.net/images/anime/1746/128535l.jpg,8.48,Ansatsu Kyoushitsu 2nd Season
882,https://cdn.myanimelist.net/images/anime/8/11007l.jpg,8.48,Aria the Origination
883,https://cdn.myanimelist.net/images/anime/12/14428l.jpg,8.48,Aria the Origination
884,https://cdn.myanimelist.net/images/anime/11/22004l.jpg,8.48,Aria the Origination
885,https://cdn.myanimelist.net/images/anime/1394/129606l.jpg,8.48,Aria the Origination
886,https://cdn.myanimelist.net/images/anime/1431/132867l.jpg,8.48,Aria the Origination
887,https://cdn.myanimelist.net/images/anime/2/49291l.jpg,8.48,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari
888,https://cdn.myanimelist.net/images/anime/3/52585l.jpg,8.48,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari
889,https://cdn.myanimelist.net/images/anime/5/54231l.jpg,8.48,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari
890,https://cdn.myanimelist.net/images/anime/9/54867l.jpg,8.48,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari
891,https://cdn.myanimelist.net/images/anime/10/58547l.jpg,8.48,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari
892,https://cdn.myanimelist.net/images/anime/7/61919l.jpg,8.48,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari
893,https://cdn.myanimelist.net/images/anime/6/71911l.jpg,8.48,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari
894,https://cdn.myanimelist.net/images/anime/1678/135181l.jpg,8.48,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari
895,https://cdn.myanimelist.net/images/anime/1130/117960l.jpg,8.47,Karakai Jouzu no Takagi-san Movie
896,https://cdn.myanimelist.net/images/anime/1611/121570l.jpg,8.47,Karakai Jouzu no Takagi-san Movie
897,https://cdn.myanimelist.net/images/anime/1376/123398l.jpg,8.47,Karakai Jouzu no Takagi-san Movie
898,https://cdn.myanimelist.net/images/anime/1368/93482l.jpg,8.47,Kimetsu no Yaiba
899,https://cdn.myanimelist.net/images/anime/1466/99748l.jpg,8.47,Kimetsu no Yaiba
900,https://cdn.myanimelist.net/images/anime/1286/99889l.jpg,8.47,Kimetsu no Yaiba
901,https://cdn.myanimelist.net/images/anime/1310/100840l.jpg,8.47,Kimetsu no Yaiba
902,https://cdn.myanimelist.net/images/anime/1107/100990l.jpg,8.47,Kimetsu no Yaiba
903,https://cdn.myanimelist.net/images/anime/1628/103229l.jpg,8.47,Kimetsu no Yaiba
904,https://cdn.myanimelist.net/images/anime/1786/107453l.jpg,8.47,Kimetsu no Yaiba
905,https://cdn.myanimelist.net/images/anime/1588/108571l.jpg,8.47,Kimetsu no Yaiba
906,https://cdn.myanimelist.net/images/anime/1264/111392l.jpg,8.47,Kimetsu no Yaiba
907,https://cdn.myanimelist.net/images/anime/1797/108863l.jpg,8.47,Mo Dao Zu Shi: Wanjie Pian
908,https://cdn.myanimelist.net/images/anime/1247/116487l.jpg,8.47,Mo Dao Zu Shi: Wanjie Pian
909,https://cdn.myanimelist.net/images/anime/1634/116782l.jpg,8.47,Mo Dao Zu Shi: Wanjie Pian
910,https://cdn.myanimelist.net/images/anime/8/22117l.jpg,8.47,Rainbow: Nisha Rokubou no Shichinin
911,https://cdn.myanimelist.net/images/anime/9/72697l.jpg,8.47,Rainbow: Nisha Rokubou no Shichinin
912,https://cdn.myanimelist.net/images/anime/12/78735l.jpg,8.47,Rainbow: Nisha Rokubou no Shichinin
913,https://cdn.myanimelist.net/images/anime/5/78736l.jpg,8.47,Rainbow: Nisha Rokubou no Shichinin
914,https://cdn.myanimelist.net/images/anime/5/78806l.jpg,8.47,Rainbow: Nisha Rokubou no Shichinin
915,https://cdn.myanimelist.net/images/anime/5/78807l.jpg,8.47,Rainbow: Nisha Rokubou no Shichinin
916,https://cdn.myanimelist.net/images/anime/6/78808l.jpg,8.47,Rainbow: Nisha Rokubou no Shichinin
917,https://cdn.myanimelist.net/images/anime/9/78810l.jpg,8.47,Rainbow: Nisha Rokubou no Shichinin
918,https://cdn.myanimelist.net/images/anime/1080/96790l.jpg,8.47,Rainbow: Nisha Rokubou no Shichinin
919,https://cdn.myanimelist.net/images/anime/1121/96791l.jpg,8.47,Rainbow: Nisha Rokubou no Shichinin
920,https://cdn.myanimelist.net/images/anime/1946/137032l.jpg,8.47,Yuru Camp△ Season 3
921,https://cdn.myanimelist.net/images/anime/1655/138811l.jpg,8.47,Yuru Camp△ Season 3
922,https://cdn.myanimelist.net/images/anime/1641/139264l.jpg,8.47,Yuru Camp△ Season 3
923,https://cdn.myanimelist.net/images/anime/1639/139548l.jpg,8.47,Yuru Camp△ Season 3
924,https://cdn.myanimelist.net/images/anime/1884/140050l.jpg,8.47,Yuru Camp△ Season 3
925,https://cdn.myanimelist.net/images/anime/1054/140849l.jpg,8.47,Yuru Camp△ Season 3
926,https://cdn.myanimelist.net/images/anime/1761/141214l.jpg,8.47,Yuru Camp△ Season 3
927,https://cdn.myanimelist.net/images/anime/1886/141216l.jpg,8.47,Yuru Camp△ Season 3
928,https://cdn.myanimelist.net/images/anime/1977/142049l.jpg,8.47,Yuru Camp△ Season 3
929,https://cdn.myanimelist.net/images/anime/1443/93470l.jpg,8.47,Banana Fish
930,https://cdn.myanimelist.net/images/anime/1319/93471l.jpg,8.47,Banana Fish
931,https://cdn.myanimelist.net/images/anime/1190/93472l.jpg,8.47,Banana Fish
932,https://cdn.myanimelist.net/images/anime/1446/93713l.jpg,8.47,Banana Fish
933,https://cdn.myanimelist.net/images/anime/1168/96199l.jpg,8.47,Banana Fish
934,https://cdn.myanimelist.net/images/anime/1153/104512l.jpg,8.47,Banana Fish
935,https://cdn.myanimelist.net/images/anime/1694/110521l.jpg,8.47,Gintama: The Semi-Final
936,https://cdn.myanimelist.net/images/anime/1165/96340l.jpg,8.46,Chihayafuru 3
937,https://cdn.myanimelist.net/images/anime/1590/102068l.jpg,8.46,Chihayafuru 3
938,https://cdn.myanimelist.net/images/anime/1898/110709l.jpg,8.46,Chihayafuru 3
939,https://cdn.myanimelist.net/images/anime/2/28017l.jpg,8.46,Nichijou
940,https://cdn.myanimelist.net/images/anime/9/29714l.jpg,8.46,Nichijou
941,https://cdn.myanimelist.net/images/anime/11/31643l.jpg,8.46,Nichijou
942,https://cdn.myanimelist.net/images/anime/13/31709l.jpg,8.46,Nichijou
943,https://cdn.myanimelist.net/images/anime/3/75617l.jpg,8.46,Nichijou
944,https://cdn.myanimelist.net/images/anime/1481/112359l.jpg,8.46,Nichijou
945,https://cdn.myanimelist.net/images/anime/1194/112363l.jpg,8.46,Nichijou
946,https://cdn.myanimelist.net/images/anime/9/10650l.jpg,8.46,Yuu☆Yuu☆Hakusho
947,https://cdn.myanimelist.net/images/anime/5/19911l.jpg,8.46,Yuu☆Yuu☆Hakusho
948,https://cdn.myanimelist.net/images/anime/10/19912l.jpg,8.46,Yuu☆Yuu☆Hakusho
949,https://cdn.myanimelist.net/images/anime/13/19913l.jpg,8.46,Yuu☆Yuu☆Hakusho
950,https://cdn.myanimelist.net/images/anime/5/19914l.jpg,8.46,Yuu☆Yuu☆Hakusho
951,https://cdn.myanimelist.net/images/anime/7/22451l.jpg,8.46,Yuu☆Yuu☆Hakusho
952,https://cdn.myanimelist.net/images/anime/5/22458l.jpg,8.46,Yuu☆Yuu☆Hakusho
953,https://cdn.myanimelist.net/images/anime/8/25152l.jpg,8.46,Yuu☆Yuu☆Hakusho
954,https://cdn.myanimelist.net/images/anime/1901/92320l.jpg,8.46,Yuu☆Yuu☆Hakusho
955,https://cdn.myanimelist.net/images/anime/1263/92321l.jpg,8.46,Yuu☆Yuu☆Hakusho
956,https://cdn.myanimelist.net/images/anime/1602/92322l.jpg,8.46,Yuu☆Yuu☆Hakusho
957,https://cdn.myanimelist.net/images/anime/1483/95161l.jpg,8.46,Yuu☆Yuu☆Hakusho
958,https://cdn.myanimelist.net/images/anime/1396/96071l.jpg,8.46,Yuu☆Yuu☆Hakusho
959,https://cdn.myanimelist.net/images/anime/1099/96613l.jpg,8.46,Yuu☆Yuu☆Hakusho
960,https://cdn.myanimelist.net/images/anime/1457/97493l.jpg,8.46,Yuu☆Yuu☆Hakusho
961,https://cdn.myanimelist.net/images/anime/1993/102027l.jpg,8.46,Yuu☆Yuu☆Hakusho
962,https://cdn.myanimelist.net/images/anime/1614/105259l.jpg,8.46,Yuu☆Yuu☆Hakusho
963,https://cdn.myanimelist.net/images/anime/1922/105262l.jpg,8.46,Yuu☆Yuu☆Hakusho
964,https://cdn.myanimelist.net/images/anime/1228/111372l.jpg,8.46,Yuu☆Yuu☆Hakusho
965,https://cdn.myanimelist.net/images/anime/1079/111724l.jpg,8.46,Yuu☆Yuu☆Hakusho
966,https://cdn.myanimelist.net/images/anime/12/46591l.jpg,8.45,Steins;Gate Movie: Fuka Ryouiki no Déjà vu
967,https://cdn.myanimelist.net/images/anime/4/46633l.jpg,8.45,Steins;Gate Movie: Fuka Ryouiki no Déjà vu
968,https://cdn.myanimelist.net/images/anime/10/50319l.jpg,8.45,Steins;Gate Movie: Fuka Ryouiki no Déjà vu
969,https://cdn.myanimelist.net/images/anime/11/56947l.jpg,8.45,Steins;Gate Movie: Fuka Ryouiki no Déjà vu
970,https://cdn.myanimelist.net/images/anime/11/57281l.jpg,8.45,Steins;Gate Movie: Fuka Ryouiki no Déjà vu
971,https://cdn.myanimelist.net/images/anime/12/57283l.jpg,8.45,Steins;Gate Movie: Fuka Ryouiki no Déjà vu
972,https://cdn.myanimelist.net/images/anime/1611/112806l.jpg,8.45,Steins;Gate Movie: Fuka Ryouiki no Déjà vu
973,https://cdn.myanimelist.net/images/anime/1363/119297l.jpg,8.45,Bungou Stray Dogs 4th Season
974,https://cdn.myanimelist.net/images/anime/1720/126608l.jpg,8.45,Bungou Stray Dogs 4th Season
975,https://cdn.myanimelist.net/images/anime/1993/128778l.jpg,8.45,Bungou Stray Dogs 4th Season
976,https://cdn.myanimelist.net/images/anime/1509/132346l.jpg,8.45,Bungou Stray Dogs 4th Season
977,https://cdn.myanimelist.net/images/anime/1263/132759l.jpg,8.45,Bungou Stray Dogs 4th Season
978,https://cdn.myanimelist.net/images/anime/1294/132832l.jpg,8.45,Bungou Stray Dogs 4th Season
979,https://cdn.myanimelist.net/images/anime/1510/101944l.jpg,8.45,Golden Kamuy 3rd Season
980,https://cdn.myanimelist.net/images/anime/1763/108108l.jpg,8.45,Golden Kamuy 3rd Season
981,https://cdn.myanimelist.net/images/anime/1155/109357l.jpg,8.45,Golden Kamuy 3rd Season
982,https://cdn.myanimelist.net/images/anime/1346/109740l.jpg,8.45,Golden Kamuy 3rd Season
983,https://cdn.myanimelist.net/images/anime/1742/113709l.jpg,8.45,Jujutsu Kaisen 0 Movie
984,https://cdn.myanimelist.net/images/anime/1813/115732l.jpg,8.45,Jujutsu Kaisen 0 Movie
985,https://cdn.myanimelist.net/images/anime/1969/115735l.jpg,8.45,Jujutsu Kaisen 0 Movie
986,https://cdn.myanimelist.net/images/anime/1121/119044l.jpg,8.45,Jujutsu Kaisen 0 Movie
987,https://cdn.myanimelist.net/images/anime/1786/119045l.jpg,8.45,Jujutsu Kaisen 0 Movie
988,https://cdn.myanimelist.net/images/anime/1376/120341l.jpg,8.45,Jujutsu Kaisen 0 Movie
989,https://cdn.myanimelist.net/images/anime/8/76479l.jpg,8.45,Owarimonogatari
990,https://cdn.myanimelist.net/images/anime/11/77117l.jpg,8.45,Owarimonogatari
991,https://cdn.myanimelist.net/images/anime/4/81099l.jpg,8.45,Owarimonogatari
992,https://cdn.myanimelist.net/images/anime/7/81100l.jpg,8.45,Owarimonogatari
993,https://cdn.myanimelist.net/images/anime/7/81102l.jpg,8.45,Owarimonogatari
994,https://cdn.myanimelist.net/images/anime/1584/91698l.jpg,8.44,Zoku Owarimonogatari
995,https://cdn.myanimelist.net/images/anime/1408/94752l.jpg,8.44,Zoku Owarimonogatari
996,https://cdn.myanimelist.net/images/anime/1022/96168l.jpg,8.44,Zoku Owarimonogatari
997,https://cdn.myanimelist.net/images/anime/1305/105877l.jpg,8.44,Zoku Owarimonogatari
998,https://cdn.myanimelist.net/images/anime/8/59955l.jpg,8.44,Haikyuu!!
999,https://cdn.myanimelist.net/images/anime/4/60431l.jpg,8.44,Haikyuu!!
1000,https://cdn.myanimelist.net/images/anime/7/64053l.jpg,8.44,Haikyuu!!
1001,https://cdn.myanimelist.net/images/anime/6/66815l.jpg,8.44,Haikyuu!!
1002,https://cdn.myanimelist.net/images/anime/5/69833l.jpg,8.44,Haikyuu!!
1003,https://cdn.myanimelist.net/images/anime/11/69835l.jpg,8.44,Haikyuu!!
1004,https://cdn.myanimelist.net/images/anime/7/69837l.jpg,8.44,Haikyuu!!
1005,https://cdn.myanimelist.net/images/anime/12/69839l.jpg,8.44,Haikyuu!!
1006,https://cdn.myanimelist.net/images/anime/7/76014l.jpg,8.44,Haikyuu!!
1007,https://cdn.myanimelist.net/images/anime/12/73766l.jpg,8.44,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season
1008,https://cdn.myanimelist.net/images/anime/7/73767l.jpg,8.44,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season
1009,https://cdn.myanimelist.net/images/anime/11/75045l.jpg,8.44,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season
1010,https://cdn.myanimelist.net/images/anime/11/57615l.jpg,8.43,Gintama: Yorinuki Gintama-san on Theater 2D
1011,https://cdn.myanimelist.net/images/anime/10/58047l.jpg,8.43,Gintama: Yorinuki Gintama-san on Theater 2D
1012,https://cdn.myanimelist.net/images/anime/9/58049l.jpg,8.43,Gintama: Yorinuki Gintama-san on Theater 2D
1013,https://cdn.myanimelist.net/images/anime/1172/90571l.jpg,8.43,Gintama: Yorinuki Gintama-san on Theater 2D
1014,https://cdn.myanimelist.net/images/anime/1679/90825l.jpg,8.43,Grand Blue
1015,https://cdn.myanimelist.net/images/anime/1011/92109l.jpg,8.43,Grand Blue
1016,https://cdn.myanimelist.net/images/anime/1302/94882l.jpg,8.43,Grand Blue
1017,https://cdn.myanimelist.net/images/anime/1892/93231l.jpg,8.43,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu
1018,https://cdn.myanimelist.net/images/anime/1907/96074l.jpg,8.43,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu
1019,https://cdn.myanimelist.net/images/anime/1129/117109l.jpg,8.43,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu
1020,https://cdn.myanimelist.net/images/anime/1638/119321l.jpg,8.43,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu
1021,https://cdn.myanimelist.net/images/anime/8/63539l.jpg,8.43,Mushishi Zoku Shou: Odoro no Michi
1022,https://cdn.myanimelist.net/images/anime/1348/110644l.jpg,8.43,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2
1023,https://cdn.myanimelist.net/images/anime/1724/117421l.jpg,8.43,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2
1024,https://cdn.myanimelist.net/images/anime/1766/130895l.jpg,8.43,Tensei shitara Slime Datta Ken 3rd Season
1025,https://cdn.myanimelist.net/images/anime/1368/140405l.jpg,8.43,Tensei shitara Slime Datta Ken 3rd Season
1026,https://cdn.myanimelist.net/images/anime/1587/141789l.jpg,8.43,Tensei shitara Slime Datta Ken 3rd Season
1027,https://cdn.myanimelist.net/images/anime/1629/113922l.jpg,8.43,Yuru Camp△ Movie
1028,https://cdn.myanimelist.net/images/anime/1417/118721l.jpg,8.43,Yuru Camp△ Movie
1029,https://cdn.myanimelist.net/images/anime/1452/120729l.jpg,8.43,Yuru Camp△ Movie
1030,https://cdn.myanimelist.net/images/anime/1546/120730l.jpg,8.43,Yuru Camp△ Movie
1031,https://cdn.myanimelist.net/images/anime/1358/121017l.jpg,8.43,Yuru Camp△ Movie
1032,https://cdn.myanimelist.net/images/anime/1174/121018l.jpg,8.43,Yuru Camp△ Movie
1033,https://cdn.myanimelist.net/images/anime/1787/121200l.jpg,8.43,Yuru Camp△ Movie
1034,https://cdn.myanimelist.net/images/anime/1064/122158l.jpg,8.43,Yuru Camp△ Movie
1035,https://cdn.myanimelist.net/images/anime/1052/123863l.jpg,8.43,Yuru Camp△ Movie
1036,https://cdn.myanimelist.net/images/anime/1806/124396l.jpg,8.43,Yuru Camp△ Movie
1037,https://cdn.myanimelist.net/images/anime/8/69497l.jpg,8.42,Shingeki no Kyojin: Kuinaki Sentaku
1038,https://cdn.myanimelist.net/images/anime/10/73489l.jpg,8.42,Shingeki no Kyojin: Kuinaki Sentaku
1039,https://cdn.myanimelist.net/images/anime/12/73490l.jpg,8.42,Shingeki no Kyojin: Kuinaki Sentaku
1040,https://cdn.myanimelist.net/images/anime/11/73545l.jpg,8.42,Shingeki no Kyojin: Kuinaki Sentaku
1041,https://cdn.myanimelist.net/images/anime/1709/97753l.jpg,8.42,Kono Oto Tomare! Part 2
1042,https://cdn.myanimelist.net/images/anime/1432/102267l.jpg,8.42,Kono Oto Tomare! Part 2
1043,https://cdn.myanimelist.net/images/anime/1547/103054l.jpg,8.42,Kono Oto Tomare! Part 2
1044,https://cdn.myanimelist.net/images/anime/1737/110191l.jpg,8.42,Kono Oto Tomare! Part 2
1045,https://cdn.myanimelist.net/images/anime/1422/111621l.jpg,8.42,Kono Oto Tomare! Part 2
1046,https://cdn.myanimelist.net/images/anime/12/21817l.jpg,8.42,Koukaku Kidoutai: Stand Alone Complex
1047,https://cdn.myanimelist.net/images/anime/11/50857l.jpg,8.42,Koukaku Kidoutai: Stand Alone Complex
1048,https://cdn.myanimelist.net/images/anime/6/53683l.jpg,8.42,Koukaku Kidoutai: Stand Alone Complex
1049,https://cdn.myanimelist.net/images/anime/3/74098l.jpg,8.42,Koukaku Kidoutai: Stand Alone Complex
1050,https://cdn.myanimelist.net/images/anime/1440/91484l.jpg,8.42,Koukaku Kidoutai: Stand Alone Complex
1051,https://cdn.myanimelist.net/images/anime/1142/97300l.jpg,8.42,Koukaku Kidoutai: Stand Alone Complex
1052,https://cdn.myanimelist.net/images/anime/1308/100556l.jpg,8.42,Koukaku Kidoutai: Stand Alone Complex
1053,https://cdn.myanimelist.net/images/anime/1525/132176l.jpg,8.42,Koukaku Kidoutai: Stand Alone Complex
1054,https://cdn.myanimelist.net/images/anime/8/14301l.jpg,8.42,Mononoke
1055,https://cdn.myanimelist.net/images/anime/3/20713l.jpg,8.42,Mononoke
1056,https://cdn.myanimelist.net/images/anime/2/20864l.jpg,8.42,Mononoke
1057,https://cdn.myanimelist.net/images/anime/5/34887l.jpg,8.42,Mononoke
1058,https://cdn.myanimelist.net/images/anime/12/34889l.jpg,8.42,Mononoke
1059,https://cdn.myanimelist.net/images/anime/9/34891l.jpg,8.42,Mononoke
1060,https://cdn.myanimelist.net/images/anime/11/34893l.jpg,8.42,Mononoke
1061,https://cdn.myanimelist.net/images/anime/7/34897l.jpg,8.42,Mononoke
1062,https://cdn.myanimelist.net/images/anime/5/62983l.jpg,8.42,Mononoke
1063,https://cdn.myanimelist.net/images/anime/7/88298l.jpg,8.42,Natsume Yuujinchou Movie: Utsusemi ni Musubu
1064,https://cdn.myanimelist.net/images/anime/1653/94844l.jpg,8.42,Natsume Yuujinchou Movie: Utsusemi ni Musubu
1065,https://cdn.myanimelist.net/images/anime/1250/94846l.jpg,8.42,Natsume Yuujinchou Movie: Utsusemi ni Musubu
1066,https://cdn.myanimelist.net/images/anime/1680/105411l.jpg,8.42,Natsume Yuujinchou Movie: Utsusemi ni Musubu
1067,https://cdn.myanimelist.net/images/anime/12/89255l.jpg,8.42,Saenai Heroine no Sodatekata Fine
1068,https://cdn.myanimelist.net/images/anime/1875/95818l.jpg,8.42,Saenai Heroine no Sodatekata Fine
1069,https://cdn.myanimelist.net/images/anime/1711/97849l.jpg,8.42,Saenai Heroine no Sodatekata Fine
1070,https://cdn.myanimelist.net/images/anime/1702/97867l.jpg,8.42,Saenai Heroine no Sodatekata Fine
1071,https://cdn.myanimelist.net/images/anime/1534/100040l.jpg,8.42,Saenai Heroine no Sodatekata Fine
1072,https://cdn.myanimelist.net/images/anime/1985/101758l.jpg,8.42,Saenai Heroine no Sodatekata Fine
1073,https://cdn.myanimelist.net/images/anime/1306/102763l.jpg,8.42,Saenai Heroine no Sodatekata Fine
1074,https://cdn.myanimelist.net/images/anime/1671/111411l.jpg,8.42,Saenai Heroine no Sodatekata Fine
1075,https://cdn.myanimelist.net/images/anime/1566/112709l.jpg,8.42,Saenai Heroine no Sodatekata Fine
1076,https://cdn.myanimelist.net/images/anime/1220/119287l.jpg,8.42,Saenai Heroine no Sodatekata Fine
1077,https://cdn.myanimelist.net/images/anime/1274/119288l.jpg,8.42,Saenai Heroine no Sodatekata Fine
1078,https://cdn.myanimelist.net/images/anime/1671/119289l.jpg,8.42,Saenai Heroine no Sodatekata Fine
1079,https://cdn.myanimelist.net/images/anime/3/86982l.jpg,8.42,Saiki Kusuo no Ψ-nan 2
1080,https://cdn.myanimelist.net/images/anime/10/88750l.jpg,8.42,Saiki Kusuo no Ψ-nan 2
1081,https://cdn.myanimelist.net/images/anime/2/89348l.jpg,8.42,Saiki Kusuo no Ψ-nan 2
1082,https://cdn.myanimelist.net/images/anime/2/89349l.jpg,8.42,Saiki Kusuo no Ψ-nan 2
1083,https://cdn.myanimelist.net/images/anime/1961/91383l.jpg,8.42,Saiki Kusuo no Ψ-nan 2
1084,https://cdn.myanimelist.net/images/anime/1523/93199l.jpg,8.41,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen
1085,https://cdn.myanimelist.net/images/anime/1206/93944l.jpg,8.41,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen
